1683, The Love Dare, Pienaar, Erik, Crime, 8.57, 
1712, Love Does: Discover a Secretly Incredible Life in an Ordinary World, Keller, Allisson, Crime, 6.52, 
2005, Love Hina Vol. 01, Colton, Shyheim, Western, 9.82, 
2005, Love Hina Vol. 01, Colton, Shyheim, Western, 9.82, 
2005, Love Hina Vol. 01, Colton, Shyheim, Western, 9.82, 
2005, Love Hina Vol. 01, Colton, Shyheim, Western, 9.82, 
1651, Love Is a Mix Tape, Ulyashchenko, Olene, Western, 5.17, 
1651, Love Is a Mix Tape, Ulyashchenko, Olene, Western, 5.17, 
1651, Love Is a Mix Tape, Ulyashchenko, Olene, Western, 5.17, 
2001, Love Left Behind, Cybina, Marla, Suspense, 8.19, 
1863, Love Rosie, Kim, Merlin, Western, 7.5, 
1900, The Love Song of J. Alfred Prufrock and Other Poems, Ellis, Bianca, Non-Fiction, 9.56, 
1972, Love That Dog (Jack #1), Mateas, Gerda, Thriller, 6.86, 
1758, Love Unrehearsed (Love #2), Uwague, Etter, Horror, 9.99, 
1894, Love Unscripted (Love #1), Toran Ribes, Cydney, Horror, 7.84, 
1894, Love Unscripted (Love #1), Toran Ribes, Cydney, Horror, 7.84, 
1894, Love Unscripted (Love #1), Toran Ribes, Cydney, Horror, 7.84, 
1958, Love Walked In, Silina, Doss, Action, 8.18, 
1832, Love Warrior, Pysson, Miles, Western, 6.18, 
1889, Love Wins: A Book About Heaven Hell and the Fate of Every Person Who Ever Lived, Bastian, Leisha, Comedy, 6.66, 
1791, Love You to Death: The Unofficial Companion to the Vampire Diaries, Clark, Chiquita, Western, 2.41, 
1838, Love the One You're With, Yamazaki, Carly, Comedy, 5.48, 
1838, Love the One You're With, Yamazaki, Carly, Comedy, 5.48, 
1932, Love's Executioner and Other Tales of Psychotherapy, Shakovets, Danyell, Comedy, 3.67, 
1926, The Lover, Smith, Winford, Thriller, 4.81, 
1674, Lover Avenged (Black Dagger Brotherhood #7), Shalaeva, Devante, Fiction, 5.69, 
1674, Lover Avenged (Black Dagger Brotherhood #7), Shalaeva, Devante, Fiction, 5.69, 
1831, Lover Enshrined (Black Dagger Brotherhood #6), De Pablo, Trena, Science-Fiction, 8.01, 
1876, Lover Mine (Black Dagger Brotherhood #8), Belwal, Ed, Suspense, 7.73, 
1812, Lover Reborn (Black Dagger Brotherhood #10), Stasiuk, Erna, Dystopian, 6.87, 
1812, Lover Reborn (Black Dagger Brotherhood #10), Stasiuk, Erna, Dystopian, 6.87, 
1812, Lover Reborn (Black Dagger Brotherhood #10), Stasiuk, Erna, Dystopian, 6.87, 
1883, Lover Unbound (Black Dagger Brotherhood #5), Cross, Marget, Western, 7.46, 
1913, Lover Unleashed (Black Dagger Brotherhood #9), De Camaret, Amelie, Horror, 8.65, 
1877, Lover at Last (Black Dagger Brotherhood #11), Casanova, Mai, Non-Fiction, 5.51, 
1698, The Lover's Dictionary, Paniagua, Lonzo, Fantasy, 6.42, 
1710, Love★Com Vol. 1, Bilenne, Karrie, Mystery, 9.24, 
1710, Love★Com Vol. 1, Bilenne, Karrie, Mystery, 9.24, 
1710, Love★Com Vol. 1, Bilenne, Karrie, Mystery, 9.24, 
1710, Love★Com Vol. 1, Bilenne, Karrie, Mystery, 9.24, 
1710, Love★Com Vol. 1, Bilenne, Karrie, Mystery, 9.24, 
1667, Loving Frank, Solovieva, Paxton, Adventure, 8.81, 
1809, Loving What Is: Four Questions That Can Change Your Life, Vanier, Toma, Fantasy, 5.31, 
1731, Low Pressure, Boada Plade Llorens, Chrissy, Drama, 7.9, 
1932, The Lowland, Kiro, Shawnee, Romance, 3.11, 
1715, Lucia Lucia, Irwan, Octavius, Romance, 7.14, 
1819, Lucinda's Secret (The Spiderwick Chronicles #3), Kaplanska, Glenda, Satire, 9.78, 
1665, Luckiest Girl Alive, Back, Tanesha, Romance, 2.68, 
1665, Luckiest Girl Alive, Back, Tanesha, Romance, 2.68, 
1687, Lucky, Filipi, Rosalia, Drama, 9.68, 
1687, Lucky, Filipi, Rosalia, Drama, 9.68, 
1917, Lucky (Lucky Santangelo #2), Obermoser, Cullen, Action, 9.32, 
1917, Lucky (Lucky Santangelo #2), Obermoser, Cullen, Action, 9.32, 
1727, The Lucky One, Izquierdo, Mariann, Comedy, 9.6, 
1727, The Lucky One, Izquierdo, Mariann, Comedy, 9.6, 
1857, Lucy Sullivan Is Getting Married, Moulton Levy, Tenika, Dystopian, 7.9, 
1774, Lullaby, Carter Triolo, Janey, Science-Fiction, 7.35, 
1885, Lumberjanes Vol. 1: Beware the Kitten Holy, El Houari, Adolf, Fiction, 9.92, 
1885, Lumberjanes Vol. 1: Beware the Kitten Holy, El Houari, Adolf, Fiction, 9.92, 
1763, The Luminaries, Guzman, Leticia, Mystery, 6.98, 
1763, The Luminaries, Guzman, Leticia, Mystery, 6.98, 
1751, Luna, Orwa, Karina, Non-Fiction, 3.86, 
1751, Luna, Orwa, Karina, Non-Fiction, 3.86, 
1751, Luna, Orwa, Karina, Non-Fiction, 3.86, 
1887, Lunar Park, Sharma, Narcissus, Crime, 5.6, 
1972, The Lunatic Cafe (Anita Blake Vampire Hunter #4), Meza, Joesph, Adventure, 8.69, 
1929, Lunch in Paris: A Love Story with Recipes, Nagata, Cephus, Thriller, 5.66, 
1929, Lunch in Paris: A Love Story with Recipes, Nagata, Cephus, Thriller, 5.66, 
1742, The Lust Lizard of Melancholy Cove (Pine Cove #2), Varmuza, Patrice, Drama, 6.05, 
1757, Lust for Life, Sanchez Merigo, Mickey, Drama, 5.09, 
1884, The Luxe (Luxe #1), Randriamanantena, Nolen, Dystopian, 9.28, 
1884, The Luxe (Luxe #1), Randriamanantena, Nolen, Dystopian, 9.28, 
1989, The Lying Game (The Lying Game #1), Groenvynck, Dawson, Suspense, 8.68, 
1989, The Lying Game (The Lying Game #1), Groenvynck, Dawson, Suspense, 8.68, 
1703, Lyle Lyle Crocodile, Bulykina, Henri, Satire, 8.53, 
1980, Lyra's Oxford (His Dark Materials #3.5), Taylor, Jovanny, Non-Fiction, 5.3, 
1728, Lysistrata, Bogicevic, Birtie, Dystopian, 7.3, 
1782, M is for Malice (Kinsey Millhone #13), Pasquinoni, Hermine, Comedy, 5.43, 
1806, M.C. Escher: The Graphic Work, Gillis, Eulalia, Adventure, 6.32, 
1836, MWF Seeking BFF: My Yearlong Search For A New Best Friend, Bozovic, Verna, Mystery, 9.23, 
1836, Mad About the Boy (Bridget Jones #3), Nakazaka, Bartley, Non-Fiction, 3.58, 
1996, Mad River (Virgil Flowers #6), Florido, Jaquez, Action, 6.5, 
1996, Mad River (Virgil Flowers #6), Florido, Jaquez, Action, 6.5, 
1972, The Mad Ship (Liveship Traders #2), De Moggio, Vickey, History, 6.67, 
1881, MaddAddam (MaddAddam #3), Martin Lozano, Paulina, Fiction, 8.14, 
1748, Made in America: An Informal History of the English Language in the United States, Avdzhiyan, Canyon, Comedy, 6.12, 
1748, Made in America: An Informal History of the English Language in the United States, Avdzhiyan, Canyon, Comedy, 6.12, 
1748, Made in America: An Informal History of the English Language in the United States, Avdzhiyan, Canyon, Comedy, 6.12, 
1973, Made to Stick: Why Some Ideas Survive and Others Die, Spence Nasim, Stonewall, Dystopian, 7.11, 
1952, Madeline and the Bad Hat, Vesse, Dottie, Adventure, 2.65, 
1982, The Magic (The Secret #3), Macgregor, Dwyane, Adventure, 6.52, 
1982, The Magic (The Secret #3), Macgregor, Dwyane, Adventure, 6.52, 
1665, Magic Binds (Kate Daniels #9), Jane, Dorsey, Dystopian, 8.87, 
1666, Magic Bleeds (Kate Daniels #4), Szikszay, Brody, Horror, 9.98, 
1785, Magic Breaks (Kate Daniels #7), Shamayko, Catherine, Action, 3.76, 
1708, Magic Burns (Kate Daniels #2), Koganei, Lorelai, Thriller, 7.28, 
1850, The Magic Faraway Tree (The Faraway Tree #2), Dong, Christina, History, 3.32, 
1974, Magic Hour, Arce Riquelme, Genoveva, Western, 3.49, 
1974, Magic Hour, Arce Riquelme, Genoveva, Western, 3.49, 
1734, The Magic Mountain, Dong, Iona, Thriller, 4.59, 
1734, The Magic Mountain, Dong, Iona, Thriller, 4.59, 
1839, Magic Rises (Kate Daniels #6), De Lone, Foch, Western, 6.8, 
2021, Magic Shifts (Kate Daniels #8), Krylova, Jonah, Fiction, 5.18, 
2007, Magic Slays (Kate Daniels #5), Hutnick, Javier, Fantasy, 5.61, 
2017, Magic Study (Study #2), Mmoh, Armond, Mystery, 6.78, 
1921, Magic and Other Misdemeanors (The Sisters Grimm #5), Ottsen, Pranav, Suspense, 7.73, 
1921, Magic and Other Misdemeanors (The Sisters Grimm #5), Ottsen, Pranav, Suspense, 7.73, 
1921, Magic and Other Misdemeanors (The Sisters Grimm #5), Ottsen, Pranav, Suspense, 7.73, 
1770, The Magic of Reality: How We Know What's Really True, Santibanez Gomez Ull, Krista, Mystery, 9.74, 
1886, The Magic of Recluce (The Saga of Recluce #1), Gavrilovic, Bettye, Mystery, 5.71, 
1886, The Magic of Recluce (The Saga of Recluce #1), Gavrilovic, Bettye, Mystery, 5.71, 
1886, The Magic of Recluce (The Saga of Recluce #1), Gavrilovic, Bettye, Mystery, 5.71, 
1871, The Magic of Thinking Big, Scharfschwert, Latifah, Action, 7.27, 
1981, Magic's Promise (Valdemar: Last Herald-Mage #2), Bargil, Mohammad, Dystopian, 7.18, 
1753, The Magical Worlds of Harry Potter: A Treasury of Myths Legends and Fascinating Facts, Kerkhoven, Brenden, Horror, 6.48, 
2009, Magician (The Riftwar Saga #1-2), Etienne, Arlo, Science-Fiction, 8.13, 
1734, The Magician (The Secrets of the Immortal Nicholas Flamel #2), Pribylova, Jule, Suspense, 4.21, 
1673, The Magician King (The Magicians #2), Xi, Candi, Crime, 4.05, 
1961, The Magician's Apprentice (Black Magician #0.5), Fourie, Patrick, Mystery, 2.54, 
1883, The Magician's Elephant, Souza Soares, Jazmin, Mystery, 5.12, 
1825, The Magician's Land (The Magicians #3), Babel, Dixie, Action, 8.09, 
1825, The Magician's Land (The Magicians #3), Babel, Dixie, Action, 8.09, 
1825, The Magician's Land (The Magicians #3), Babel, Dixie, Action, 8.09, 
1825, The Magician's Land (The Magicians #3), Babel, Dixie, Action, 8.09, 
1825, The Magician's Land (The Magicians #3), Babel, Dixie, Action, 8.09, 
1805, Magician: Apprentice  (Raymond E. Feist's Magician: Apprentice #1), Thompson, Izaiah, History, 2.9, 
1821, Magician: Apprentice (The Riftwar Saga #1), Lillo Carrazon, Elle, Crime, 5.08, 
1943, The Magicians (The Magicians #1), Zlotikamin, Harm, Satire, 7.27, 
1933, The Magicians' Guild (Black Magician Trilogy #1), Thomas, Soren, Action, 4.34, 
1990, Magonia (Magonia #1), Millenia Putri, Christena, Western, 4.83, 
1929, The Magpies, Martin, Noelia, Romance, 4.25, 
1929, The Magpies, Martin, Noelia, Romance, 4.25, 
1929, The Magpies, Martin, Noelia, Romance, 4.25, 
1929, The Magpies, Martin, Noelia, Romance, 4.25, 
1929, The Magpies, Martin, Noelia, Romance, 4.25, 
1985, Magyk (Septimus Heap #1), Palcic, Roxanne, Comedy, 9.89, 
1985, Magyk (Septimus Heap #1), Palcic, Roxanne, Comedy, 9.89, 
1666, Maid for Love (Gansett Island Series #1), Seles, Filomena, Fantasy, 7.21, 
1752, Maid for the Billionaire (Legacy Collection #1), Mota, Abe, History, 8.73, 
1697, Maid-sama! Vol. 01 (Maid-sama! #1), Linina, Mitch, Comedy, 6.85, 
1742, Maid-sama! Vol. 02 (Maid-sama! #2), Belkarmouss, Metha, Science-Fiction, 7.05, 
1837, Maine, Linares, Ebb, Western, 9.44, 
1837, Maine, Linares, Ebb, Western, 9.44, 
1656, Maisie Dobbs (Maisie Dobbs #1), Gamboa, Johnathan, Mystery, 5.88, 
1656, Maisie Dobbs (Maisie Dobbs #1), Gamboa, Johnathan, Mystery, 5.88, 
1656, Maisie Dobbs (Maisie Dobbs #1), Gamboa, Johnathan, Mystery, 5.88, 
1905, Maitreyi, Kung, Ariella, Fiction, 9.54, 
1905, Maitreyi, Kung, Ariella, Fiction, 9.54, 
1905, Maitreyi, Kung, Ariella, Fiction, 9.54, 
1992, Major Pettigrew's Last Stand, Novo, Thea, Dystopian, 8.9, 
1740, Make Me (Jack Reacher #20), Doherty, Shantell, Non-Fiction, 4.8, 
1663, Make Way for Ducklings, Weedon, Mohammad, History, 6.72, 
1669, Making Faces, Vassiliadou, Okey, Mystery, 6.39, 
1937, Making Ideas Happen: Overcoming the Obstacles Between Vision and Reality, Saracino, Maddox, Mystery, 2.44, 
1952, Making Money (Discworld #36; Moist Von Lipwig #2), Lopez Alberca, Jeannette, Suspense, 9.7, 
1973, The Making of the Atomic Bomb, Kamstra, Alvah, Thriller, 9.03, 
1973, The Making of the Atomic Bomb, Kamstra, Alvah, Thriller, 9.03, 
1973, The Making of the Atomic Bomb, Kamstra, Alvah, Thriller, 9.03, 
1973, The Making of the Atomic Bomb, Kamstra, Alvah, Thriller, 9.03, 
1973, The Making of the Atomic Bomb, Kamstra, Alvah, Thriller, 9.03, 
1974, Maktub, Byrd, Floretta, Fiction, 1.53, 
1793, Malcolm X: A Life of Reinvention, Harman, Seward, Comedy, 8.8, 
1793, Malcolm X: A Life of Reinvention, Harman, Seward, Comedy, 8.8, 
1995, Malgudi Days, Sim, Geoff, Western, 6.24, 
1995, Malgudi Days, Sim, Geoff, Western, 6.24, 
1995, Malgudi Days, Sim, Geoff, Western, 6.24, 
1995, Malgudi Days, Sim, Geoff, Western, 6.24, 
1995, Malgudi Days, Sim, Geoff, Western, 6.24, 
1995, Malgudi Days, Sim, Geoff, Western, 6.24, 
1806, The Mammoth Hunters (Earth's Children #3), Park, Jevon, Science-Fiction, 6.69, 
1812, The Man Who Mistook His Wife for a Hat and Other Clinical Tales, Hechenberger, Izola, Crime, 5.34, 
1812, The Man Who Mistook His Wife for a Hat and Other Clinical Tales, Hechenberger, Izola, Crime, 5.34, 
1728, The Man Who Smiled (Kurt Wallander #4), Munch Hermansen, Jacob, Science-Fiction, 7.8, 
1946, The Man Who Was Thursday: A Nightmare, Lee Waters, Keion, Romance, 8.31, 
1946, The Man Who Was Thursday: A Nightmare, Lee Waters, Keion, Romance, 8.31, 
1946, The Man Who Was Thursday: A Nightmare, Lee Waters, Keion, Romance, 8.31, 
1720, Man and Boy (Harry Silver #1), Desperrier, Latonya, History, 4.04, 
1748, The Man from Beijing, Tanaka, Garfield, Adventure, 6.41, 
1748, The Man from Beijing, Tanaka, Garfield, Adventure, 6.41, 
1693, The Man in the High Castle, Bodea, Terry, Drama, 6.41, 
1693, The Man in the High Castle, Bodea, Terry, Drama, 6.41, 
1693, The Man in the High Castle, Bodea, Terry, Drama, 6.41, 
1733, The Manchurian Candidate (Movie Tie-In Edition), Naree, Sommer, Science-Fiction, 6.14, 
1733, The Manchurian Candidate (Movie Tie-In Edition), Naree, Sommer, Science-Fiction, 6.14, 
1685, The Mane Event (Pride #1), Jacquet, Kem, History, 7.42, 
1685, The Mane Event (Pride #1), Jacquet, Kem, History, 7.42, 
1734, Maniac Magee, Lee, Kyle, Adventure, 3.99, 
1658, Manufacturing Consent: The Political Economy of the Mass Media, Derly, Emmett, Fiction, 3.15, 
1854, Manwhore (Manwhore #1), Ruiz Fabrega, Berneice, Comedy, 3.5, 
1854, Manwhore (Manwhore #1), Ruiz Fabrega, Berneice, Comedy, 3.5, 
1683, The Many Lives & Secret Sorrows of Josephine B. (Josephine Bonaparte #1), Gardiner, Tempie, Action, 5.14, 
2022, Many Lives Many Masters: The True Story of a Prominent Psychiatrist His Young Patient and the Past Life Therapy That Changed Both Their Lives, Delisavva, Nedra, Fiction, 4.79, 
2022, Many Lives Many Masters: The True Story of a Prominent Psychiatrist His Young Patient and the Past Life Therapy That Changed Both Their Lives, Delisavva, Nedra, Fiction, 4.79, 
2022, Many Lives Many Masters: The True Story of a Prominent Psychiatrist His Young Patient and the Past Life Therapy That Changed Both Their Lives, Delisavva, Nedra, Fiction, 4.79, 
1759, Many Waters (A Wrinkle in Time Quintet #4), Sanabria, Dabney, Fantasy, 5.84, 
1797, Map of Bones (Sigma Force #2), Edinarova, Fern, Comedy, 8.09, 
1797, Map of Bones (Sigma Force #2), Edinarova, Fern, Comedy, 8.09, 
1802, The Mapping of Love and Death (Maisie Dobbs #7), Nieto, Babette, Crime, 3.62, 
1768, Marathon Man, Tsantaniony, Dashawn, Science-Fiction, 9.95, 
1667, Marcelo in the Real World, Jeritsheva, Roena, Comedy, 5.39, 
1791, March, Sabatini, Hakeem, Suspense, 8.05, 
1791, March, Sabatini, Hakeem, Suspense, 8.05, 
1791, March, Sabatini, Hakeem, Suspense, 8.05, 
1725, Marching Powder: A True Story of Friendship Cocaine and South America's Strangest Jail, Kakuya, Erma, Satire, 6.94, 
1696, Mariana, Podlinska, Kordell, Crime, 1.18, 
1802, Marie Antoinette: The Journey, Feitosa, Adamaris, Suspense, 6.32, 
1722, The Mark (Left Behind #8), Lisiecka, Bradford, Suspense, 3.74, 
1796, The Mark of Athena (The Heroes of Olympus #3), Sugano, Isiah, Suspense, 9.69, 
1796, The Mark of Athena (The Heroes of Olympus #3), Sugano, Isiah, Suspense, 9.69, 
1759, Mark of the Lion Trilogy, Duffaud, Tamie, Drama, 2.17, 
2018, Marked / Betrayed / Chosen / Untamed (House of Night #1-4), Laso, Cliff, Horror, 6.88, 
2006, Marked / Betrayed / Chosen / Untamed / Hunted (House of Night #1-5), Lai, Bella, Fiction, 6.87, 
1965, Marley and Me: Life and Love With the World's Worst Dog, Joubert, Conrad, Comedy, 5.96, 
1853, Marlfox (Redwall #11), Vasylyeva, Severt, Drama, 9.94, 
1787, The Marriage Mistake (Marriage to a Billionaire #3), Krausova, Clovis, Comedy, 8.5, 
1785, The Marriage Plot, Dominikovic, Ishaan, Dystopian, 9.07, 
1785, The Marriage Plot, Dominikovic, Ishaan, Dystopian, 9.07, 
1721, The Marriage Trap (Marriage to a Billionaire #2), Sanchez, Baylie, Fiction, 9.86, 
1721, The Marriage Trap (Marriage to a Billionaire #2), Sanchez, Baylie, Fiction, 9.86, 
1948, The Marriage of Opposites, Choi, Joan, Drama, 3.63, 
1931, Married By Morning (The Hathaways #4), El Kamash, Marc, Mystery, 7.38, 
1766, Mars Volume 01, Irem, Delwin, Comedy, 8.31, 
1655, Martha Stewart's Cookies: The Very Best Treats to Bake and to Share, Roesch, Breanna, Action, 9.24, 
1681, The Martian, Ramirez, Hadley, Suspense, 7.88, 
1721, The Martian Chronicles, Erkens, Elta, Horror, 3.34, 
1989, Martin Chuzzlewit, Quevedo, Dorthy, History, 5.78, 
1989, Martin Chuzzlewit, Quevedo, Dorthy, History, 5.78, 
1659, Marvel 1602, Farina Elia, Beryl, Western, 1.99, 
1733, The Marvelous Land of Oz (Oz #2), Garcia Fernandez, Dillard, Drama, 6.65, 
1733, The Marvelous Land of Oz (Oz #2), Garcia Fernandez, Dillard, Drama, 6.65, 
1733, The Marvelous Land of Oz (Oz #2), Garcia Fernandez, Dillard, Drama, 6.65, 
1733, The Marvelous Land of Oz (Oz #2), Garcia Fernandez, Dillard, Drama, 6.65, 
1774, Marvels, Mansour, Affie, Western, 3, 
1774, Marvels, Mansour, Affie, Western, 3, 
1774, Marvels, Mansour, Affie, Western, 3, 
2009, Mary Mary (Alex Cross #11), Budarova, Norman, Western, 7.46, 
1888, Mary Poppins (Mary Poppins #1), Sabbagh, Arkie, Non-Fiction, 6.36, 
1772, Maryamah Karpov: Mimpi-mimpi Lintang (Tetralogi Laskar Pelangi #4), Bartenstein, Macie, Drama, 8.24, 
1772, Maryamah Karpov: Mimpi-mimpi Lintang (Tetralogi Laskar Pelangi #4), Bartenstein, Macie, Drama, 8.24, 
1661, The Mask, Ugrcyc, Dax, Drama, 6.21, 
1765, Maskerade (Discworld #18; Witches #5), Abe, Tana, Mystery, 4.14, 
1838, The Masque of the Red Death, Palmer, Haiden, History, 6.12, 
1838, The Masque of the Red Death, Palmer, Haiden, History, 6.12, 
1838, The Masque of the Red Death, Palmer, Haiden, History, 6.12, 
1749, Masquerade (Blue Bloods #2), Hernandez Vallant, Dereck, Mystery, 5.92, 
1907, The Master Magician (The Paper Magician Trilogy #3), Bjornstrom, Cinthia, Science-Fiction, 4.03, 
1907, The Master Magician (The Paper Magician Trilogy #3), Bjornstrom, Cinthia, Science-Fiction, 4.03, 
1699, Master and Commander, Klasen, Ashtyn, Crime, 9.22, 
1875, Master of the Senate (The Years of Lyndon Johnson #3), Arabadji, Dillie, Suspense, 7.63, 
1875, Master of the Senate (The Years of Lyndon Johnson #3), Arabadji, Dillie, Suspense, 7.63, 
1875, Master of the Senate (The Years of Lyndon Johnson #3), Arabadji, Dillie, Suspense, 7.63, 
1919, Mastery, Fields Gibbs, Jonathan, Dystopian, 9.77, 
1919, Mastery, Fields Gibbs, Jonathan, Dystopian, 9.77, 
1919, Mastery, Fields Gibbs, Jonathan, Dystopian, 9.77, 
1919, Mastery, Fields Gibbs, Jonathan, Dystopian, 9.77, 
1919, Mastery, Fields Gibbs, Jonathan, Dystopian, 9.77, 
1808, The Mastery of Love: A Practical Guide to the Art of Relationship --Toltec Wisdom Book, Taul, Jeane, Mystery, 7.44, 
1664, The Matarese Circle (Matarese #1), Phongsuramas, Santina, Non-Fiction, 6.28, 
1728, The Matchmaker, Volodko, Jevon, Mystery, 8.45, 
1749, Mates Dates and Inflatable Bras (Mates Dates #1), Magagnoli, Sadye, Science-Fiction, 7.9, 
1929, Matilda, Miao, Allen, Suspense, 5.78, 
2007, The Matlock Paper, Anstey, Seldon, Romance, 6.46, 
2007, The Matlock Paper, Anstey, Seldon, Romance, 6.46, 
2007, The Matlock Paper, Anstey, Seldon, Romance, 6.46, 
1686, Matter (Culture #8), Borwornchokchai, Keenen, Science-Fiction, 4.78, 
1847, Mattimeo (Redwall #3), Di Filippo, Kenley, Thriller, 5.39, 
1847, Mattimeo (Redwall #3), Di Filippo, Kenley, Thriller, 5.39, 
1952, Maurice, Afanasyeva, Reno, Western, 9.31, 
1952, Maurice, Afanasyeva, Reno, Western, 9.31, 
1718, The Mauritius Command, Benz, Alf, Mystery, 1.79, 
1748, Maus I: A Survivor's Tale: My Father Bleeds History (Maus #1), Iannozzi, Sharee, Action, 4.69, 
1748, Maus I: A Survivor's Tale: My Father Bleeds History (Maus #1), Iannozzi, Sharee, Action, 4.69, 
1961, Maus II: A Survivor's Tale: And Here My Troubles Began (Maus #2), Wacker, Frona, Science-Fiction, 10, 
1961, Maus II: A Survivor's Tale: And Here My Troubles Began (Maus #2), Wacker, Frona, Science-Fiction, 10, 
1961, Maus II: A Survivor's Tale: And Here My Troubles Began (Maus #2), Wacker, Frona, Science-Fiction, 10, 
1961, Maus II: A Survivor's Tale: And Here My Troubles Began (Maus #2), Wacker, Frona, Science-Fiction, 10, 
1691, Maximum Ride Vol. 1 (Maximum Ride: The Manga #1), Welte, Anders, Drama, 7.61, 
1691, Maximum Ride Vol. 1 (Maximum Ride: The Manga #1), Welte, Anders, Drama, 7.61, 
1969, May We Be Forgiven, Safarova, Francine, Mystery, 7.41, 
1965, Maybe Someday (Maybe #1), Brooks, Rondal, Thriller, 7.69, 
1965, Maybe Someday (Maybe #1), Brooks, Rondal, Thriller, 7.69, 
1788, Maybe in Another Life, Siedliska, Sally, Comedy, 6.06, 
1899, Mayflower: A Story of Courage Community and War, Cherkasova, Mervyn, Crime, 2.59, 
1732, The Mayor of Casterbridge, Jaime Agramon, Muhammad, Non-Fiction, 7.21, 
1732, The Mayor of Casterbridge, Jaime Agramon, Muhammad, Non-Fiction, 7.21, 
1723, The Maze Runner (Maze Runner #1), Galinier, Oran, Fiction, 6.19, 
1892, Me & Emma, Daniels, Lisa, Crime, 5.31, 
1892, Me & Emma, Daniels, Lisa, Crime, 5.31, 
1912, Me Talk Pretty One Day, Monarrez Yesaki, Luc, Thriller, 7.88, 
1912, Me Talk Pretty One Day, Monarrez Yesaki, Luc, Thriller, 7.88, 
1912, Me Talk Pretty One Day, Monarrez Yesaki, Luc, Thriller, 7.88, 
1850, Me and Earl and the Dying Girl, Evert, Gerry, Adventure, 9.39, 
1850, Me and Earl and the Dying Girl, Evert, Gerry, Adventure, 9.39, 
1700, Me: Stories of My Life, Scandalis, Isamar, Dystopian, 9.57, 
1700, Me: Stories of My Life, Scandalis, Isamar, Dystopian, 9.57, 
1933, The Meaning of Marriage: Facing the Complexities of Commitment with the Wisdom of God, Jane, Marylin, Fantasy, 5.59, 
1933, The Meaning of Marriage: Facing the Complexities of Commitment with the Wisdom of God, Jane, Marylin, Fantasy, 5.59, 
1912, Meant to Be, Brown, Donia, Fantasy, 7.87, 
1981, Measure for Measure, Belobrajdic, Alice, Satire, 8.46, 
1767, The Measure of a Lady, Lu, Zigmund, Satire, 7.98, 
1757, Medea, Zotta, Mariam, Satire, 7.21, 
1970, Meditations, Menezes, Penni, Fantasy, 8.43, 
1970, Meditations, Menezes, Penni, Fantasy, 8.43, 
1786, Meditations on First Philosophy, Ivanova, Elliott, Drama, 9.26, 
1786, Meditations on First Philosophy, Ivanova, Elliott, Drama, 9.26, 
1706, The Mediterranean Caper (Dirk Pitt #2), Budiharto, Vester, Drama, 7.7, 
1934, The Medusa Plot (39 Clues: Cahills vs. Vespers #1), Salas, Armstead, History, 9.6, 
1934, The Medusa Plot (39 Clues: Cahills vs. Vespers #1), Salas, Armstead, History, 9.6, 
1934, The Medusa Plot (39 Clues: Cahills vs. Vespers #1), Salas, Armstead, History, 9.6, 
1934, The Medusa Plot (39 Clues: Cahills vs. Vespers #1), Salas, Armstead, History, 9.6, 
1829, Meet Samantha: An American Girl (American Girls: Samantha #1), Pinto, Dayana, Romance, 6.77, 
1939, Meg (MEG #1), Wellnitz, Columbus, Comedy, 3.66, 
1939, Meg (MEG #1), Wellnitz, Columbus, Comedy, 3.66, 
1827, Megan Meade's Guide to the McGowan Boys, Romanova, Carole, Non-Fiction, 9.08, 
1827, Megan Meade's Guide to the McGowan Boys, Romanova, Carole, Non-Fiction, 9.08, 
1711, Mein Kampf, Juricova, Claudie, Mystery, 9.34, 
1717, The Melancholy Death of Oyster Boy and Other Stories, Ganaha, Edmund, Fiction, 7.88, 
1878, Memoirs of a Teenage Amnesiac, Castro, Audley, Horror, 3.38, 
1697, Memoirs of an Imaginary Friend, Orourke, Napoleon, Science-Fiction, 8.14, 
1697, Memoirs of an Imaginary Friend, Orourke, Napoleon, Science-Fiction, 8.14, 
1672, Memories Dreams Reflections, Giltinan, Tyrel, Fiction, 5.22, 
1845, Memories of Ice (The Malazan Book of the Fallen #3), Kudermetova, Genesis, Adventure, 8.71, 
1787, Memories of Midnight, Druyts, Damion, Fantasy, 9.97, 
1799, Memórias Póstumas de Brás Cubas, Brown, Ewart, Western, 8.75, 
1799, Memórias Póstumas de Brás Cubas, Brown, Ewart, Western, 8.75, 
1916, Men Are from Mars Women Are from Venus, Koval, Charlene, Dystopian, 5.67, 
1916, Men Are from Mars Women Are from Venus, Koval, Charlene, Dystopian, 5.67, 
1964, Men Explain Things to Me, Kitagawa, Jackie, Adventure, 5.79, 
1946, The Men Who Stare at Goats, La Viola, Demetria, Suspense, 4.34, 
1946, The Men Who Stare at Goats, La Viola, Demetria, Suspense, 4.34, 
1946, The Men Who Stare at Goats, La Viola, Demetria, Suspense, 4.34, 
1848, Mennonite in a Little Black Dress: A Memoir of Going Home, Manulat, Terrie, Science-Fiction, 8.93, 
1848, Mennonite in a Little Black Dress: A Memoir of Going Home, Manulat, Terrie, Science-Fiction, 8.93, 
1657, The Merchant of Death (Pendragon #1), Sufi, Branden, Science-Fiction, 7.63, 
